Wall time,Step,Value
1549260739.454338,6773760,3.160088062286377
1549261710.123031,6873600,3.4219460487365723
1549262976.085279,7001600,3.439633846282959
1549264389.427798,7144960,3.5490126609802246
1549265450.206513,7252480,3.446887969970703
1549266123.339858,7321600,3.1612770557403564
1549266394.999295,7349760,3.1849775314331055
1549267521.686578,7464960,3.115586042404175
1549268798.859171,7595520,3.5116539001464844
1549270292.092251,7749120,2.929316997528076
1549270798.166465,7800320,3.2021899223327637
1549272033.562295,7925760,3.016400098800659
1549272830.914677,8007680,3.2738687992095947
1549273800.899806,8107520,3.2639472484588623
1549276345.032631,8368640,3.336080551147461
1549276399.556579,8373760,3.028671979904175
1549276976.415236,8432640,3.1689724922180176
1549277076.177665,8442880,2.9395556449890137
1549277431.995393,8478720,3.1440162658691406
1549277456.867899,8481280,3.4266586303710938
1549277758.03652,8512000,3.1014652252197266
1549278583.169317,8596480,3.2100141048431396
1549280282.340567,8770560,2.9585633277893066
1549281793.949503,8924160,3.395357131958008
1549283764.012651,9126400,3.0987722873687744
1549284757.879952,9228800,3.033046007156372
1549284956.637741,9249280,3.127858877182007
1549286081.555933,9364480,3.1663241386413574
1549287942.909045,9556480,2.9847257137298584
1549288043.095916,9566720,3.0332894325256348
1549288067.211862,9569280,2.937730073928833
1549288266.874496,9589760,2.8631064891815186
1549288643.730245,9628160,2.9158101081848145
1549288670.105152,9630720,3.0200295448303223
1549290603.777177,9830400,2.9747226238250732
1549290803.482583,9850880,2.8988277912139893
1549290980.290027,9868800,2.937359571456909
1549291107.114608,9881600,2.9975850582122803
1549293691.010601,10145280,3.097832441329956
1549294410.014131,10219520,2.8485701084136963
1549294936.502393,10273280,3.406965970993042
1549297201.962646,10503680,3.523096799850464
1549298493.66477,10636800,2.873607873916626
1549299574.740269,10746880,3.066523790359497
1549299750.444678,10764800,2.8269166946411133
1549300555.08017,10846720,2.8857052326202393
1549301301.985281,10923520,2.5624618530273438
1549305186.067864,11320320,3.199709415435791
1549305589.345822,11361280,3.2407662868499756
1549306159.787802,11420160,2.9142684936523438
1549307472.643552,11555840,3.2116785049438477
1549308633.692734,11673600,2.9365127086639404
1549310056.01252,11819520,3.1061148643493652
1549310431.506488,11857920,3.1206328868865967
1549311112.168014,11927040,3.1794216632843018
1549311687.39647,11985920,3.072261333465576
1549312039.461173,12021760,2.8533616065979004
1549312812.757296,12101120,3.016258955001831
1549313592.831129,12180480,3.309501886367798
1549313987.00069,12221440,2.7570760250091553
1549316244.462222,12451840,2.937452554702759
1549316515.168939,12480000,2.7982845306396484
1549317974.582228,12628480,2.8651251792907715
1549319778.74739,12812800,2.782705545425415
1549320180.345326,12853760,3.0776760578155518
1549320744.486292,12912640,3.121825695037842
1549320796.672076,12917760,2.9436137676239014
1549320846.796379,12922880,2.8270676136016846
1549321066.712125,12945920,2.8079581260681152
1549321860.3638,13027840,2.815032958984375
1549322209.831626,13063680,3.0308098793029785
1549322384.553196,13081600,2.8443384170532227
1549323052.911718,13150720,3.126614570617676
1549323155.29203,13160960,2.903090476989746
1549323454.075597,13191680,2.8206849098205566
1549324403.26154,13288960,3.0438523292541504
1549325301.061558,13381120,2.6827847957611084
1549328013.50028,13660160,3.226710796356201
1549329075.906572,13767680,3.0451161861419678
1549329099.639946,13770240,2.8620903491973877
1549329969.771888,13859840,2.7601590156555176
1549330748.270059,13939200,2.918940305709839
1549331445.371449,14010880,2.8950366973876953
1549331747.80719,14041600,2.9512784481048584
1549331928.204546,14059520,2.897519111633301
1549332275.129507,14095360,2.9882967472076416
1549332449.846444,14113280,3.0628817081451416
1549333051.450313,14174720,2.8088526725769043
1549333401.277007,14210560,2.854262590408325
1549333710.417999,14241280,3.168003559112549
1549334281.777629,14300160,2.779265880584717
1549334403.927035,14312960,2.6354963779449463
1549335434.408496,14417920,2.7990808486938477
1549336368.929987,14512640,2.711843729019165
1549336521.783426,14528000,2.7098217010498047
1549338700.373819,14750720,2.8545658588409424
1549338875.422682,14768640,2.7391090393066406
1549340281.395169,14912000,2.629225969314575
1549341559.618162,15042560,2.6829190254211426
